Client ID,Age,"Gender 
1: Female, 2: Male",County,Income Group,
8837,41,1,Kerry,10001 - 40000,
8838,30,0,Cork,10001 - 40000,
8839,53,0,Waterford,10001 - 40000,
8840,56,1,Dublin,40001 - 60000,
8841,43,0,Kildare town,60001 - 100000,
8842,48,0,Dublin,60001 - 100000,
8843,67,0,Cork,10001 - 40000,
8844,27,0,Cork,60001 - 100000,
8845,34,0,Dublin,40001 - 60000,
8846,38,0,Cavan,10001 - 40000,
8847,66,1,Dublin,60001 - 100000,
8848,54,0,Dublin,10001 - 40000,
8849,55,1,Dublin,10001 - 40000,
8850,26,1,Limerick,10001 - 40000,
8851,21,1,Dublin,100000+,
8852,34,1,Cork,10001 - 40000,
8853,41,1,Cork,40001 - 60000,
8854,54,0,Dublin,10001 - 40000,
8855,34,1,Dublin,10001 - 40000,
8856,30,1,Dublin,10001 - 40000,
8857,46,0,Dublin,10001 - 40000,
8858,20,1,Dublin,40001 - 60000,
8859,59,1,Cork,10001 - 40000,
8860,60,0,Dublin,0 - 10000,
8861,29,1,Dublin,60001 - 100000,
8862,40,1,Kilkenny,10001 - 40000,
8863,51,0,Cork,60001 - 100000,
8864,24,0,Longford,10001 - 40000,
8865,59,0,Dublin,40001 - 60000,
8866,59,1,Louth,0 - 10000,
8867,46,1,Dublin,10001 - 40000,
8868,43,1,Leitrim,40001 - 60000,
8869,62,1,Cork,10001 - 40000,
8870,29,1,Cavan,10001 - 40000,
8871,63,0,Kerry,10001 - 40000,
8872,20,0,Dublin,10001 - 40000,
8873,68,0,Longford,100000+,
8874,46,1,Cork,40001 - 60000,
8875,69,1,Dublin,40001 - 60000,
8876,51,0,Clare,60001 - 100000,
8877,29,0,Louth,10001 - 40000,
8878,28,1,Cork,10001 - 40000,
8879,38,0,Dublin,40001 - 60000,
8880,54,0,Galway,40001 - 60000,
8881,44,0,Galway,10001 - 40000,
8882,42,1,Monaghan,10001 - 40000,
8883,21,0,Dublin,60001 - 100000,
8884,30,0,Cork,60001 - 100000,
8885,60,1,Donegal,10001 - 40000,
8886,53,1,Longford,10001 - 40000,
8887,58,0,Dublin,60001 - 100000,
8888,43,0,Cavan,10001 - 40000,
8889,51,0,Cork,40001 - 60000,
8890,39,1,Kildare,100000+,
8891,53,1,Dublin,10001 - 40000,
8892,55,0,Cork,10001 - 40000,
8893,36,0,Dublin,0 - 10000,
8894,56,1,Dublin,10001 - 40000,
8895,38,0,Carlow,10001 - 40000,
8896,24,0,Dublin,10001 - 40000,
8897,37,0,Limerick,100000+,
8898,43,0,Cavan,60001 - 100000,
8899,37,0,Dublin,0 - 10000,
8900,55,0,Dublin,10001 - 40000,
8901,68,1,Dublin,100000+,
8902,59,0,Dublin,100000+,
8903,52,1,Dublin,10001 - 40000,
8904,61,1,Cork,10001 - 40000,
8905,44,1,Cork,60001 - 100000,
8906,70,1,Dublin,100000+,
8907,56,0,Dublin,10001 - 40000,
8908,49,1,Meath,40001 - 60000,
8909,67,1,Dublin,100000+,
8910,35,1,Kildare,10001 - 40000,
8911,21,1,Meath,100000+,
8912,32,1,Dublin,10001 - 40000,
8913,24,0,Cork,10001 - 40000,
8914,68,0,Dublin,10001 - 40000,
8915,35,1,Dublin,100000+,
8916,45,0,Dublin,10001 - 40000,
8917,34,1,Cork,10001 - 40000,
8918,58,1,Kildare,10001 - 40000,
8919,63,1,Dublin,10001 - 40000,
8920,51,1,Cork,10001 - 40000,
8921,45,0,Carlow,10001 - 40000,
8922,24,0,Tipperary,10001 - 40000,
8923,28,1,Dublin,0 - 10000,
8924,54,1,Cork,100000+,
8925,45,0,Cork,10001 - 40000,
8926,69,1,Dublin,40001 - 60000,
8927,58,0,Dublin,10001 - 40000,
8928,56,1,Cork,10001 - 40000,
8929,60,1,Laois,100000+,
8930,35,1,Wicklow,10001 - 40000,
8931,33,0,Dublin,40001 - 60000,
8932,26,1,Clare,10001 - 40000,
8933,54,0,Dublin,60001 - 100000,
8934,37,0,Kildare,10001 - 40000,
8935,46,1,Cork,60001 - 100000,
8936,61,1,Dublin,10001 - 40000,
8937,29,0,Cork,40001 - 60000,
8938,20,1,Dublin,60001 - 100000,
8939,60,0,Dublin,10001 - 40000,
8940,42,1,Dublin,10001 - 40000,
8941,23,1,Dublin,40001 - 60000,
8942,52,0,Dublin,60001 - 100000,
8943,39,1,Dublin,100000+,
8944,69,0,Dublin,10001 - 40000,
8945,65,1,Dublin 30,10001 - 40000,
8946,48,1,Dublin 21,10001 - 40000,
8947,100,0,Dublin,60001 - 100000,
8948,33,1,Kerry,10001 - 40000,
8949,50,1,Kilkenny,10001 - 40000,
8950,48,1,Cork,10001 - 40000,
8951,31,0,Dublin,10001 - 40000,
8952,30,1,County Longford,40001 - 60000,
8953,26,0,Dublin,10001 - 40000,
8954,27,0,Dublin,10001 - 40000,
8955,49,1,Cork,40001 - 60000,
8956,40,1,Offaly,40001 - 60000,
8957,66,0,Dublin,10001 - 40000,
8958,40,1,Mayo,10001 - 40000,
8959,69,0,Dublin,10001 - 40000,
8960,36,0,Dublin,10001 - 40000,
8961,35,0,Dublin,40001 - 60000,
8962,32,0,Dublin,60001 - 100000,
8963,37,0,Cork,10001 - 40000,
8964,55,1,Offaly,10001 - 40000,
8965,26,1,Offaly,10001 - 40000,
8966,55,1,Louth,60001 - 100000,
8967,54,1,Dublin,10001 - 40000,
8968,29,1,Dublin,60001 - 100000,
8969,39,1,Tipperary,10001 - 40000,
8970,43,0,Dublin,10001 - 40000,
8971,50,1,Dublin,10001 - 40000,
8972,30,0,Kilkenny,10001 - 40000,
8973,43,1,Dublin -7,10001 - 40000,
8974,52,1,Kilkenny,10001 - 40000,
8975,62,0,Donegal,60001 - 100000,
8976,66,0,Cork,10001 - 40000,
8977,45,0,Dublin,10001 - 40000,
8978,36,0,Dublin,10001 - 40000,
8979,67,0,Dublin,10001 - 40000,
8980,24,1,Dublin,10001 - 40000,
8981,24,1,Laois,10001 - 40000,
8982,21,1,Dublin,60001 - 100000,
8983,47,0,Dublin,10001 - 40000,
8984,36,0,Carlow,10001 - 40000,
8985,57,1,Cork,10001 - 40000,
8986,41,1,Dublin,40001 - 60000,
8987,52,1,Kildare,10001 - 40000,
8988,63,1,Offaly,10001 - 40000,
8989,70,1,Waterford,10001 - 40000,
8990,49,1,Wicklow,60001 - 100000,
8991,38,0,Wicklow,10001 - 40000,
8992,47,0,Dublin,60001 - 100000,
8993,23,0,Dublin,100000+,
8994,42,1,Kilkenny,10001 - 40000,
8995,30,1,Dublin,10001 - 40000,
8996,55,0,Limerick,40001 - 60000,
8997,63,0,Kerry,10001 - 40000,
8998,38,0,Kildare,10001 - 40000,
8999,50,1,Offaly,10001 - 40000,
9000,63,1,Dublin,60001 - 100000,
9001,41,0,Dublin,10001 - 40000,
9002,37,1,Offaly,10001 - 40000,
9003,41,1,Dublin,10001 - 40000,
9004,66,1,Kerry,10001 - 40000,
9005,20,1,Meath,10001 - 40000,
9006,28,0,Dublin,10001 - 40000,
9007,47,0,Dublin,60001 - 100000,
9008,58,1,Dublin,10001 - 40000,
9009,21,0,Kilkenny,40001 - 60000,
9010,67,1,Dublin,10001 - 40000,
9011,57,0,Dublin,10001 - 40000,
9012,30,0,Tipperary,10001 - 40000,
9013,51,1,Dublin City,10001 - 40000,
9014,47,1,Laois,10001 - 40000,
9015,25,0,Dublin City,10001 - 40000,
9016,64,1,Dublin,0 - 10000,
9017,53,0,Cork,40001 - 60000,
9018,28,0,Mayo,10001 - 40000,
9019,59,1,Dublin,10001 - 40000,
9020,56,0,Cork,10001 - 40000,
9021,37,1,Cork,40001 - 60000,
9022,69,0,Dublin,60001 - 100000,
9023,67,0,Dublin,40001 - 60000,
9024,63,0,Dublin,60001 - 100000,
9025,64,1,Dublin,10001 - 40000,
9026,63,0,Limerick,10001 - 40000,
9027,20,0,Limerick,10001 - 40000,
9028,40,0,Cavan,60001 - 100000,
9029,67,1,Laois,40001 - 60000,
9030,58,1,Dublin,10001 - 40000,
9031,33,1,Carlow,10001 - 40000,
9032,29,0,Cork,10001 - 40000,
9033,30,1,Waterford,100000+,
9034,43,0,Louth,10001 - 40000,
9035,32,1,Dublin,100000+,
9036,65,1,Laois,10001 - 40000,
9037,52,0,Dublin,40001 - 60000,
9038,62,0,Tipperary,10001 - 40000,
9039,46,1,Longford,60001 - 100000,
9040,53,1,Dublin,10001 - 40000,
9041,68,1,Wicklow,100000+,
9042,61,0,Dublin,10001 - 40000,
9043,37,1,Cork,10001 - 40000,
9044,21,0,Dublin,10001 - 40000,
9045,52,1,Offaly,10001 - 40000,
9046,34,0,Dublin,10001 - 40000,
9047,42,1,Dublin,60001 - 100000,
9048,46,1,Dublin,10001 - 40000,
9049,21,0,Leitrim,10001 - 40000,
9050,48,0,Dublin,40001 - 60000,
9051,63,0,Cork,10001 - 40000,
9052,46,1,Mayo,10001 - 40000,
9053,42,1,Cork,60001 - 100000,
9054,66,0,Offaly,100000+,
9055,33,1,Leitrim,10001 - 40000,
9056,52,1,Cork,10001 - 40000,
9057,41,1,Kildare,10001 - 40000,
9058,48,0,Cavan,10001 - 40000,
9059,42,1,Dublin,100000+,
9060,70,0,Dublin,60001 - 100000,
9061,60,0,Cork,40001 - 60000,
9062,69,1,Donegal,60001 - 100000,
9063,21,0,Dublin,40001 - 60000,
9064,29,1,Cavan,10001 - 40000,
9065,38,0,Dublin,10001 - 40000,
9066,59,0,Cork,10001 - 40000,
9067,29,0,County - Longford,10001 - 40000,
9068,27,0,Dublin,10001 - 40000,
9069,30,1,Wicklow,60001 - 100000,
9070,51,1,Dublin,10001 - 40000,
9071,68,0,Donegal,100000+,
9072,68,0,Cork,60001 - 100000,
9073,51,0,Kilkenny,10001 - 40000,
9074,38,1,Dublin,10001 - 40000,
9075,51,0,Dublin,60001 - 100000,
9076,45,0,Offaly,10001 - 40000,
9077,64,0,Cork,60001 - 100000,
9078,38,1,Cork,100000+,
9079,57,1,Longford,40001 - 60000,
9080,26,0,Kilkenny,60001 - 100000,
9081,37,0,Louth,10001 - 40000,
9082,57,1,Cork,10001 - 40000,
9083,47,1,Dublin,10001 - 40000,
9084,47,0,Cork,10001 - 40000,
9085,68,0,Cavan,40001 - 60000,
9086,32,1,Dublin,0 - 10000,
9087,64,1,Dublin,10001 - 40000,
9088,63,1,County - Longford,60001 - 100000,
9089,45,1,Cavan,40001 - 60000,
9090,53,1,Dublin,10001 - 40000,
9091,47,0,Dublin,10001 - 40000,
9092,36,0,Dublin,10001 - 40000,
9093,48,1,Dublin,40001 - 60000,
9094,30,0,Tipperary,10001 - 40000,
9095,51,0,Kerry,60001 - 100000,
9096,70,1,Dublin,60001 - 100000,
9097,33,1,Dublin,100000+,
9098,53,1,Dublin,100000+,
9099,25,1,Dublin,10001 - 40000,
9100,35,1,Clare,10001 - 40000,
9101,70,1,Dublin,10001 - 40000,
9102,51,1,Dublin,0 - 10000,
9103,70,0,Louth,10001 - 40000,
9104,37,1,Dublin,60001 - 100000,
9105,41,0,Cork,10001 - 40000,
9106,35,0,Wicklow,60001 - 100000,
9107,67,0,Dublin,100000+,
9108,23,1,Dublin,40001 - 60000,
9109,67,1,Dublin,10001 - 40000,
9110,31,0,Clare,10001 - 40000,
9111,61,0,Dublin,10001 - 40000,
9112,26,0,Dublin,10001 - 40000,
9113,20,0,Tipperary,10001 - 40000,
9114,51,1,Dublin,100000+,
9115,47,0,Dublin,60001 - 100000,
9116,60,0,Dublin,100000+,
9117,27,1,Dublin,10001 - 40000,
9118,31,1,Dublin,10001 - 40000,
9119,42,0,Longford,10001 - 40000,
9120,22,1,Donegal,10001 - 40000,
9121,51,1,Cork,10001 - 40000,
9122,37,1,Dublin,40001 - 60000,
9123,50,0,Dublin,10001 - 40000,
9124,61,1,Kilkenny,100000+,
9125,53,1,Dublin,60001 - 100000,
9126,33,0,Dublin,10001 - 40000,
9127,68,0,Dublin,60001 - 100000,
9128,45,0,Tipperary,10001 - 40000,
9129,43,1,Dublin,60001 - 100000,
9130,56,1,Mayo,60001 - 100000,
9131,60,0,Dublin,10001 - 40000,
9132,55,0,Dublin,10001 - 40000,
9133,67,1,Cork,10001 - 40000,
9134,58,0,Kilkenny,10001 - 40000,
9135,51,0,Wicklow,40001 - 60000,
9136,52,0,Cork,10001 - 40000,
9137,38,0,Dublin,10001 - 40000,
9138,46,0,Dublin,100000+,
9139,34,0,Dublin,10001 - 40000,
9140,39,1,Dublin,100000+,
9141,34,1,Wicklow,60001 - 100000,
9142,65,0,Dublin,10001 - 40000,
9143,45,1,Dublin,10001 - 40000,
9144,50,0,Dublin,10001 - 40000,
9145,55,1,Cork,10001 - 40000,
9146,29,0,Cork,60001 - 100000,
9147,25,1,Dublin,60001 - 100000,
9148,46,0,Cork,10001 - 40000,
9149,57,0,Louth,10001 - 40000,
9150,70,0,Cork,10001 - 40000,
9151,22,1,Meath,100000+,
9152,60,0,Mayo,10001 - 40000,
9153,44,1,Dublin,10001 - 40000,
9154,26,0,Wicklow,40001 - 60000,
9155,66,1,Dublin,10001 - 40000,
9156,61,0,Dublin,10001 - 40000,
9157,66,1,Kilkenny,10001 - 40000,
9158,38,1,Clare,10001 - 40000,
9159,22,0,Offaly,0 - 10000,
9160,21,1,Kilkenny,10001 - 40000,
9161,22,1,Galway,60001 - 100000,
9162,40,1,Donegal,10001 - 40000,
9163,36,1,Dublin,10001 - 40000,
9164,29,0,Cork,60001 - 100000,
9165,21,0,Dublin,10001 - 40000,
9166,63,1,Clare,60001 - 100000,
9167,46,1,Dublin,60001 - 100000,
9168,38,0,Dublin,10001 - 40000,
9169,40,0,Dublin,10001 - 40000,
9170,23,1,Limerick,10001 - 40000,
9171,66,1,Dublin,10001 - 40000,
9172,52,0,Dublin,10001 - 40000,
9173,44,1,Galway,60001 - 100000,
9174,24,1,Louth,10001 - 40000,
9175,24,0,Offaly,40001 - 60000,
9176,51,0,Dublin,10001 - 40000,
9177,41,1,Dublin,10001 - 40000,
9178,50,0,Limerick,10001 - 40000,
9179,60,1,Cork,100000+,
9180,30,1,Dublin,100000+,
9181,59,0,Galway,10001 - 40000,
9182,37,1,Dublin,60001 - 100000,
9183,69,1,Cork,10001 - 40000,
9184,20,0,Galway,60001 - 100000,
9185,44,1,Cork,60001 - 100000,
9186,54,0,Wicklow,10001 - 40000,
9187,46,1,Dublin,100000+,
9188,59,1,Wicklow,10001 - 40000,
9189,58,0,Dublin,10001 - 40000,
9190,55,1,Wicklow,10001 - 40000,
9191,22,1,Dublin,40001 - 60000,
9192,41,1,Dublin,10001 - 40000,
9193,47,0,Cork,10001 - 40000,
9194,44,1,Dublin,40001 - 60000,
9195,56,1,Louth,10001 - 40000,
9196,28,1,Kildare,10001 - 40000,
9197,68,0,Cork,60001 - 100000,
9198,33,0,Dublin,60001 - 100000,
9199,33,0,Dublin,10001 - 40000,
9200,46,0,Offaly,10001 - 40000,
9201,68,0,Dublin,10001 - 40000,
9202,56,0,Dublin,100000+,
9203,34,0,Cork,0 - 10000,
9204,29,0,Offaly,10001 - 40000,
9205,51,0,Louth,40001 - 60000,
9206,54,1,Cork,60001 - 100000,
9207,51,1,Dublin,60001 - 100000,
9208,64,0,Clare,100000+,
9209,24,0,Cork,10001 - 40000,
9210,63,0,Dublin,60001 - 100000,
9211,28,0,Dublin,0 - 10000,
9212,35,1,Dublin,10001 - 40000,
9213,41,1,Dublin,60001 - 100000,
9214,39,1,Dublin,10001 - 40000,
9215,40,1,Dublin,60001 - 100000,
9216,41,0,Monaghan,60001 - 100000,
9217,67,0,Longford,10001 - 40000,
9218,48,1,Kerry,10001 - 40000,
9219,21,0,Dublin,100000+,
9220,47,0,Dublin,10001 - 40000,
9221,35,1,Dublin,10001 - 40000,
9222,31,1,Offaly,10001 - 40000,
9223,45,0,Tipperary,60001 - 100000,
9224,57,0,Dublin,10001 - 40000,
9225,25,1,Dublin,10001 - 40000,
9226,45,1,Cork,100000+,
9227,59,1,Tipperary,10001 - 40000,
9228,45,0,Cork,100000+,
9229,55,0,Mayo,10001 - 40000,
9230,46,1,Offaly,40001 - 60000,
9231,51,0,Cork,10001 - 40000,
9232,65,0,Dublin,40001 - 60000,
9233,57,1,Dublin,100000+,
9234,62,0,Carlow,10001 - 40000,
9235,54,1,Kildare,10001 - 40000,
9236,35,1,Dublin,10001 - 40000,
9237,45,1,Kerry,10001 - 40000,
9238,67,1,Dublin,40001 - 60000,
9239,30,0,Dublin,10001 - 40000,
9240,20,0,Dublin,40001 - 60000,
9241,43,1,Louth,60001 - 100000,
9242,63,1,Waterford,100000+,
9243,49,0,Dublin,10001 - 40000,
9244,48,1,Dublin,10001 - 40000,
9245,39,1,Cork,10001 - 40000,
9246,53,0,Dublin,10001 - 40000,
9247,70,1,Cork,40001 - 60000,
9248,23,0,Dublin,10001 - 40000,
9249,46,1,Cork,10001 - 40000,
9250,60,0,Dublin,10001 - 40000,
9251,33,0,Dublin,10001 - 40000,
9252,20,1,Cork,10001 - 40000,
9253,66,0,Donegal,0 - 10000,
9254,29,0,Cork,0 - 10000,
9255,31,0,Cork,100000+,
9256,25,1,Dublin,10001 - 40000,
9257,25,1,Kildare,10001 - 40000,
9258,52,0,Dublin,40001 - 60000,
9259,36,0,Mayo,10001 - 40000,
9260,28,0,Kerry,10001 - 40000,
9261,68,1,Kerry,10001 - 40000,
9262,30,1,Dublin,60001 - 100000,
9263,36,0,Dublin,10001 - 40000,
9264,22,0,Cork,60001 - 100000,
9265,57,0,Laois,10001 - 40000,
9266,36,1,Dublin,100000+,
9267,45,0,Dublin,10001 - 40000,
9268,47,1,Cavan,40001 - 60000,
9269,36,0,Carlow,10001 - 40000,
9270,51,0,Offaly,100000+,
9271,51,0,Kilkenny,60001 - 100000,
9272,62,0,Offaly,10001 - 40000,
9273,46,1,Dublin,40001 - 60000,
9274,20,0,Galway,0 - 10000,
9275,41,0,Dublin,10001 - 40000,
9276,56,0,Kilkenny,10001 - 40000,
9277,31,1,Clare,10001 - 40000,
9278,21,1,Longford,40001 - 60000,
9279,36,1,Carlow,10001 - 40000,
9280,68,0,Galway,10001 - 40000,
9281,54,1,Dublin,10001 - 40000,
9282,37,1,Dublin,10001 - 40000,
9283,49,1,Dublin,10001 - 40000,
9284,21,0,Tipperary,10001 - 40000,
9285,48,0,Leitrim,10001 - 40000,
9286,31,1,Wicklow,40001 - 60000,
9287,34,1,Cork,60001 - 100000,
9288,38,1,Galway,60001 - 100000,
9289,39,0,Cavan,60001 - 100000,
9290,24,1,Carlow,10001 - 40000,
9291,23,0,Dublin,10001 - 40000,
9292,59,0,Carlow,10001 - 40000,
9293,27,0,Carlow,10001 - 40000,
9294,69,1,Galway,10001 - 40000,
9295,20,1,Dublin,100000+,
9296,64,0,Limerick,10001 - 40000,
9297,41,0,Dublin,60001 - 100000,
9298,23,1,Leitrim,10001 - 40000,
9299,42,1,Louth,10001 - 40000,
9300,68,0,Dublin,40001 - 60000,
9301,67,1,Louth,40001 - 60000,
9302,39,1,Dublin,40001 - 60000,
9303,63,1,Cork,10001 - 40000,
9304,46,1,Kilkenny,60001 - 100000,
9305,29,1,Dublin,10001 - 40000,
9306,51,1,Offaly,10001 - 40000,
9307,20,0,Dublin,40001 - 60000,
9308,68,1,Dublin,10001 - 40000,
9309,55,0,Dublin,100000+,
9310,59,0,Dublin,10001 - 40000,
9311,36,1,Dublin,10001 - 40000,
9312,47,0,Mayo,60001 - 100000,
9313,46,1,Dublin,60001 - 100000,
9314,52,1,Cork,10001 - 40000,
9315,50,1,Dublin,0 - 10000,
9316,52,0,Dublin,10001 - 40000,
9317,39,0,Cork,60001 - 100000,
9318,68,1,Mayo,60001 - 100000,
9319,22,0,Cork,10001 - 40000,
9320,68,0,Tipperary,10001 - 40000,
9321,45,1,Limerick,100000+,
9322,69,0,Cork,10001 - 40000,
9323,48,0,Laois,60001 - 100000,
9324,25,1,Cork,10001 - 40000,
9325,24,1,Dublin,100000+,
9326,56,0,Meath,10001 - 40000,
9327,23,0,Cavan,60001 - 100000,
9328,21,1,Dublin,40001 - 60000,
9329,28,1,Dublin,100000+,
9330,52,0,Dublin,60001 - 100000,
9331,20,0,Offaly,100000+,
9332,25,0,Cork,10001 - 40000,
9333,45,0,Louth,100000+,
9334,62,0,Dublin,60001 - 100000,
9335,64,0,Clare,10001 - 40000,
9336,40,0,Cork,10001 - 40000,
9337,35,0,Tipperary,10001 - 40000,
9338,41,0,Cork,40001 - 60000,
9339,51,0,Dublin,10001 - 40000,
9340,41,1,D€blin,100000+,
9341,55,0,Dublin,100000+,
9342,21,0,Kilkenny,10001 - 40000,
9343,21,0,Dublin,10001 - 40000,
9344,21,1,Longford,10001 - 40000,
9345,31,1,Dublin,60001 - 100000,
9346,20,1,Galway,100000+,
9347,33,1,Meath,10001 - 40000,
9348,32,1,Leitrim,40001 - 60000,
9349,34,1,Dublin,10001 - 40000,
9350,21,1,Dublin,60001 - 100000,
9351,20,0,Cork,10001 - 40000,
9352,55,1,Cork,100000+,
9353,42,1,Dublin,10001 - 40000,
9354,32,0,Kerry,10001 - 40000,
9355,69,1,Donegal,10001 - 40000,
9356,38,0,Kildare,10001 - 40000,
9357,20,0,Dublin,40001 - 60000,
9358,24,1,Kildare,60001 - 100000,
9359,28,0,Carlow,10001 - 40000,
9360,28,1,Carlow,10001 - 40000,
9361,65,1,Carlow,10001 - 40000,
9362,60,0,Dublin,10001 - 40000,
9363,63,0,Dublin,10001 - 40000,
9364,39,0,Meath,10001 - 40000,
9365,62,0,Dublin,10001 - 40000,
9366,21,1,Clare,40001 - 60000,
9367,40,1,Offaly,60001 - 100000,
9368,36,0,Waterford,10001 - 40000,
9369,22,1,Dublin,10001 - 40000,
9370,57,0,Cork,10001 - 40000,
9371,50,0,Laois,40001 - 60000,
9372,51,1,Dublin,100000+,
9373,62,0,Dublin,100000+,
9374,32,1,Galway,10001 - 40000,
9375,20,1,Louth,10001 - 40000,
9376,55,0,Cork,10001 - 40000,
9377,31,1,Kerry,60001 - 100000,
9378,29,1,Cork,10001 - 40000,
9379,53,1,Waterford,100000+,
9380,61,1,Laois,40001 - 60000,
9381,34,0,Cork,40001 - 60000,
9382,58,1,Mayo,40001 - 60000,
9383,34,0,Cork,60001 - 100000,
9384,46,0,Dublin,100000+,
9385,39,1,Clare,10001 - 40000,
9386,45,0,D€blin,60001 - 100000,
9387,64,0,D€blin,10001 - 40000,
9388,40,1,Louth,10001 - 40000,
9389,31,0,Dublin,40001 - 60000,
9390,37,1,Carlow,10001 - 40000,
9391,35,1,Wicklow,10001 - 40000,
9392,44,1,Louth,40001 - 60000,
9393,63,0,Offaly,60001 - 100000,
9394,52,1,Leitrim,10001 - 40000,
9395,36,1,Cork,60001 - 100000,
9396,59,1,Louth,10001 - 40000,
9397,45,1,Dublin,40001 - 60000,
9398,59,1,Dublin,0 - 10000,
9399,69,1,Donegal,10001 - 40000,
9400,68,0,Cork,40001 - 60000,
9401,24,0,Dublin,10001 - 40000,
9402,39,1,Dublin,10001 - 40000,
9403,63,1,Leitrim,60001 - 100000,
9404,55,0,Mayo,100000+,
9405,60,0,Waterford,60001 - 100000,
9406,52,1,Dublin,10001 - 40000,
9407,57,1,Limerick,60001 - 100000,
9408,20,0,Kildare,60001 - 100000,
9409,61,0,Dublin,10001 - 40000,
9410,46,0,Clare,60001 - 100000,
9411,60,1,Dublin,60001 - 100000,
9412,63,1,Galway,10001 - 40000,
9413,67,0,Galway,10001 - 40000,
9414,28,0,Meath,10001 - 40000,
9415,23,1,Dublin,40001 - 60000,
9416,20,1,Dublin,0 - 10000,
9417,50,1,Wicklow,100000+,
9418,38,1,Cork,60001 - 100000,
9419,53,1,Cork,10001 - 40000,
9420,56,1,Monaghan,60001 - 100000,
9421,28,1,Cavan,10001 - 40000,
9422,49,0,Meath,10001 - 40000,
9423,32,0,Clare,10001 - 40000,
9424,29,0,Meath,10001 - 40000,
9425,31,1,Dublin,40001 - 60000,
9426,40,0,Monaghan,10001 - 40000,
9427,61,1,Dublin,40001 - 60000,
9428,65,0,Dublin,10001 - 40000,
9429,51,1,Dublin,60001 - 100000,
9430,22,1,Clare,10001 - 40000,
9431,63,0,Cork,10001 - 40000,
9432,68,1,Dublin,10001 - 40000,
9433,40,0,Dublin,100000+,
9434,70,1,Cavan,10001 - 40000,
9435,47,0,Mayo,60001 - 100000,
9436,23,0,Dublin,0 - 10000,
9437,62,1,Donegal,10001 - 40000,
9438,66,1,Dublin,10001 - 40000,
9439,59,1,Longford,10001 - 40000,
9440,21,0,Dublin,10001 - 40000,
9441,64,0,Clare,100000+,
9442,69,0,Dublin,60001 - 100000,
9443,62,0,Dublin,10001 - 40000,
9444,57,0,Cork,10001 - 40000,
9445,20,0,Cork,60001 - 100000,
9446,22,1,Dublin,10001 - 40000,
9447,32,1,Dublin,60001 - 100000,
9448,55,1,Limerick,10001 - 40000,
9449,32,1,Dublin,40001 - 60000,
9450,29,0,Dublin,0 - 10000,
9451,44,0,Offaly,10001 - 40000,
9452,68,1,Dublin,60001 - 100000,
9453,36,1,Dublin,60001 - 100000,
9454,63,1,Dublin,40001 - 60000,
9455,27,0,Dublin,10001 - 40000,
9456,36,0,Louth,10001 - 40000,
9457,35,1,Limerick,10001 - 40000,
9458,60,1,Dublin,10001 - 40000,
9459,25,1,Meath,60001 - 100000,
9460,62,1,Monaghan,10001 - 40000,
9461,33,0,Dublin,10001 - 40000,
9462,62,0,Meath,100000+,
9463,57,0,Cork,10001 - 40000,
9464,23,1,Louth,0 - 10000,
9465,65,1,Dublin,100000+,
9466,57,0,Kerry,10001 - 40000,
9467,64,1,Dublin,10001 - 40000,
9468,32,1,Laois,10001 - 40000,
9469,24,0,Carlow,10001 - 40000,
9470,26,0,Offaly,100000+,
9471,67,1,Tipperary,40001 - 60000,
9472,43,0,Galway,40001 - 60000,
9473,49,1,Cork,10001 - 40000,
9474,50,1,Dublin,10001 - 40000,
9475,51,0,Mayo,10001 - 40000,
9476,22,0,Cork,10001 - 40000,
9477,47,0,Dublin,10001 - 40000,
9478,56,0,Cork,40001 - 60000,
9479,62,1,Tipperary,10001 - 40000,
9480,42,1,Dublin,60001 - 100000,
9481,43,1,Dublin,10001 - 40000,
9482,24,0,Dublin,10001 - 40000,
9483,25,1,Kerry,10001 - 40000,
9484,31,1,Dublin,10001 - 40000,
9485,47,1,Dublin,10001 - 40000,
9486,54,1,Cork,10001 - 40000,
9487,38,0,Dublin,40001 - 60000,
9488,68,1,Dublin,10001 - 40000,
9489,54,0,Cavan,10001 - 40000,
9490,24,0,Clare,10001 - 40000,
9491,38,1,Kildare,0 - 10000,
9492,48,0,Dublin,40001 - 60000,
9493,57,1,Dublin,60001 - 100000,
9494,65,1,Cork,60001 - 100000,
9495,35,1,Carlow,10001 - 40000,
9496,23,0,Dublin,10001 - 40000,
9497,34,0,Laois,100000+,
9498,23,0,Dublin,10001 - 40000,
9499,29,0,Meath,0 - 10000,
9500,70,1,Dublin,10001 - 40000,
9501,50,1,Dublin,100000+,
9502,69,1,Offaly,10001 - 40000,
9503,28,1,Waterford,60001 - 100000,
9504,59,0,Dublin,10001 - 40000,
9505,47,0,Offaly,10001 - 40000,
9506,56,1,Dublin,100000+,
9507,60,0,Dublin,10001 - 40000,
9508,36,1,Clare,10001 - 40000,
9509,51,1,Kerry,60001 - 100000,
9510,38,1,Louth,10001 - 40000,
9511,34,0,Dublin,100000+,
9512,63,1,Dublin,10001 - 40000,
9513,27,0,Offaly,60001 - 100000,
9514,25,1,Cork,10001 - 40000,
9515,62,1,Dublin,10001 - 40000,
9516,45,0,Carlow,100000+,
9517,44,1,Wicklow,40001 - 60000,
9518,30,0,Dublin,60001 - 100000,
9519,54,1,Dublin,10001 - 40000,
9520,65,0,Mayo,60001 - 100000,
